offset,Chord,NormalForm,PCsInNormalForm,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,Confidence
0.5,<music21.chord.Chord G-3 C4 E-4 B4>,"[11, 0, 3, 6]","[0, 3, 6, 11]",71.0,54.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.5152294231947886
1.0,<music21.chord.Chord G-3 C4 E-4 B4>,"[11, 0, 3, 6]","[0, 3, 6, 11]",71.0,54.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.46196633019004224
4/3,<music21.chord.Chord G-3 C4 E-4 B4>,"[11, 0, 3, 6]","[0, 3, 6, 11]",71.0,54.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.4181271947445542
1.5,<music21.chord.Chord G-3 C4 E-4 F4 C#5>,"[0, 1, 3, 5, 6]","[0, 1, 3, 5, 6]",73.0,54.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.38468775419803036
5/3,<music21.chord.Chord G-3 C4 F4 C#5>,"[0, 1, 5, 6]","[0, 1, 5, 6]",73.0,54.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.38113149864868223
2.0,<music21.chord.Chord G-3 C4 D#4 B4>,"[11, 0, 3, 6]","[0, 3, 6, 11]",71.0,54.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.35913120239302937
2.5,<music21.chord.Chord F3 B3 E4 B4 C5>,"[11, 0, 4, 5]","[0, 4, 5, 11]",72.0,53.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
3.5,<music21.chord.Chord G4>,[7],[7],67.0,67.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
4.0,<music21.chord.Chord A-4>,[8],[8],68.0,68.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
4.25,<music21.chord.Chord F#4>,[6],[6],66.0,66.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
13/3,<music21.chord.Chord G-3 C4 E-4 F#4 B4>,"[11, 0, 3, 6]","[0, 3, 6, 11]",71.0,54.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
4.5,<music21.chord.Chord G-3 C4 E-4 G4 B4>,"[11, 0, 3, 6, 7]","[0, 3, 6, 7, 11]",71.0,54.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
14/3,<music21.chord.Chord G-3 C4 F4 G4 C#5>,"[0, 1, 5, 6, 7]","[0, 1, 5, 6, 7]",73.0,54.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
4.75,<music21.chord.Chord G-3 C4 F4 A4 C#5>,"[5, 6, 9, 0, 1]","[0, 1, 5, 6, 9]",73.0,54.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
5.0,<music21.chord.Chord E-3 B3 D4 C#5>,"[11, 1, 2, 3]","[1, 2, 3, 11]",73.0,51.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
5.5,<music21.chord.Chord E-3 B3 D4 B-4 G5>,"[7, 10, 11, 2, 3]","[2, 3, 7, 10, 11]",79.0,51.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
6.0,<music21.chord.Chord E-3 B3 D4 B-4 E-5>,"[10, 11, 2, 3]","[2, 3, 10, 11]",75.0,51.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
6.5,<music21.chord.Chord E-3 B3 D4 B-4 G-5>,"[10, 11, 2, 3, 6]","[2, 3, 6, 10, 11]",78.0,51.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
7.0,<music21.chord.Chord E3 C4 E-4 B-4 G-5>,"[10, 0, 3, 4, 6]","[0, 3, 4, 6, 10]",78.0,52.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
22/3,<music21.chord.Chord E3 C4 G-4 B-4 G-5>,"[4, 6, 10, 0]","[0, 4, 6, 10]",78.0,52.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
7.5,<music21.chord.Chord E3 C4 G-4 B-4 D-5>,"[10, 0, 1, 4, 6]","[0, 1, 4, 6, 10]",73.0,52.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
23/3,<music21.chord.Chord E3 C4 A-4 B-4 D-5>,"[8, 10, 0, 1, 4]","[0, 1, 4, 8, 10]",73.0,52.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
8.0,<music21.chord.Chord D5>,[2],[2],74.0,74.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
8.5,<music21.chord.Chord F4 D5 E-5>,"[2, 3, 5]","[2, 3, 5]",75.0,65.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
9.0,<music21.chord.Chord F4 B4 D5>,"[11, 2, 5]","[2, 5, 11]",74.0,65.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
28/3,<music21.chord.Chord E3 C4 F4 B4 D5>,"[11, 0, 2, 4, 5]","[0, 2, 4, 5, 11]",74.0,52.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
9.5,<music21.chord.Chord E3 C4 F4 D-5 E-5>,"[0, 1, 3, 4, 5]","[0, 1, 3, 4, 5]",75.0,52.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
10.0,<music21.chord.Chord F5>,[5],[5],77.0,77.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,3,minor,0.3203531169805354
31/3,<music21.chord.Chord F5>,[5],[5],77.0,77.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
32/3,<music21.chord.Chord B-4 F5>,"[5, 10]","[5, 10]",77.0,70.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
11.0,<music21.chord.Chord E4 F5>,"[4, 5]","[4, 5]",77.0,64.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
11.5,<music21.chord.Chord C4 E4>,"[0, 4]","[0, 4]",64.0,60.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
35/3,<music21.chord.Chord G#3 C4>,"[8, 0]","[0, 8]",60.0,56.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
12.0,<music21.chord.Chord B4>,[11],[11],71.0,71.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
37/3,<music21.chord.Chord F4 B4>,"[5, 11]","[5, 11]",71.0,65.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
12.5,<music21.chord.Chord F4 B-4>,"[5, 10]","[5, 10]",70.0,65.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
38/3,<music21.chord.Chord F#3 B-4>,"[6, 10]","[6, 10]",70.0,54.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
13.0,<music21.chord.Chord C5>,[0],[0],72.0,72.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
40/3,<music21.chord.Chord D4 C5>,"[0, 2]","[0, 2]",72.0,62.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
13.5,<music21.chord.Chord D4 G4>,"[2, 7]","[2, 7]",67.0,62.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
14.0,<music21.chord.Chord C#2 A2 C3 D#3 G#3 D4>,"[8, 9, 0, 1, 2, 3]","[0, 1, 2, 3, 8, 9]",62.0,37.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
44/3,<music21.chord.Chord D2 G#2 C#3 E3 A3 E-4>,"[1, 2, 3, 4, 8, 9]","[1, 2, 3, 4, 8, 9]",63.0,38.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
15.0,<music21.chord.Chord D2 G#2 C#3 E3 A3 E-4>,"[1, 2, 3, 4, 8, 9]","[1, 2, 3, 4, 8, 9]",63.0,38.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
15.5,<music21.chord.Chord E4>,[4],[4],64.0,64.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
47/3,<music21.chord.Chord C#2 A2 C3 D#3 G#3 D4 E4>,"[8, 9, 0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 8, 9]",64.0,37.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
16.0,<music21.chord.Chord C#2 A2 C3 D#3 G#3 D4 G#4>,"[8, 9, 0, 1, 2, 3]","[0, 1, 2, 3, 8, 9]",68.0,37.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
49/3,<music21.chord.Chord G#4>,[8],[8],68.0,68.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.3510043183731946
16.5,<music21.chord.Chord F#4>,[6],[6],66.0,66.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.39418332624372376
50/3,<music21.chord.Chord F#4 G4>,"[6, 7]","[6, 7]",67.0,66.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,9,minor,0.39418332624372376
17.0,<music21.chord.Chord G#4>,[8],[8],68.0,68.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.47481368757473386
17.25,<music21.chord.Chord G4>,[7],[7],67.0,67.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.4594727402533621
52/3,<music21.chord.Chord D2 G#2 C#3 E3 A3 E-4 G4>,"[1, 2, 3, 4, 7, 8, 9]","[1, 2, 3, 4, 7, 8, 9]",67.0,38.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.4315408044713538
17.5,<music21.chord.Chord D2 G#2 C#3 E3 A3 E-4>,"[1, 2, 3, 4, 8, 9]","[1, 2, 3, 4, 8, 9]",63.0,38.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.4315408044713538
17.75,<music21.chord.Chord D2 G#2 C#3 E3 A3 D4 E-4>,"[1, 2, 3, 4, 8, 9]","[1, 2, 3, 4, 8, 9]",63.0,38.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.3882637212830019
18.0,<music21.chord.Chord D2 G#2 C#3 E3 A3 E-4 E4>,"[1, 2, 3, 4, 8, 9]","[1, 2, 3, 4, 8, 9]",64.0,38.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
55/3,<music21.chord.Chord E4>,[4],[4],64.0,64.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
18.5,<music21.chord.Chord E-4>,[3],[3],63.0,63.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
56/3,<music21.chord.Chord E-4 G4>,"[3, 7]","[3, 7]",67.0,63.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
19.0,<music21.chord.Chord G4>,[7],[7],67.0,67.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
58/3,<music21.chord.Chord D4 G4>,"[2, 7]","[2, 7]",67.0,62.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
19.5,<music21.chord.Chord D4>,[2],[2],62.0,62.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
59/3,<music21.chord.Chord C#4>,[1],[1],61.0,61.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
20.25,<music21.chord.Chord F#4>,[6],[6],66.0,66.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
61/3,<music21.chord.Chord C#2 A2 C3 E-3 A-3 D4 F#4>,"[6, 8, 9, 0, 1, 2, 3]","[0, 1, 2, 3, 6, 8, 9]",66.0,37.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
20.5,<music21.chord.Chord C#2 A2 C3 E-3 A-3 D4 G4>,"[7, 8, 9, 0, 1, 2, 3]","[0, 1, 2, 3, 7, 8, 9]",67.0,37.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
20.75,<music21.chord.Chord C#2 A2 C3 E-3 A-3 D4 B4>,"[8, 9, 11, 0, 1, 2, 3]","[0, 1, 2, 3, 8, 9, 11]",71.0,37.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
21.0,<music21.chord.Chord C5>,[0],[0],72.0,72.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
21.5,<music21.chord.Chord G4 B-4>,"[7, 10]","[7, 10]",70.0,67.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
22.0,<music21.chord.Chord F4 F#5>,"[5, 6]","[5, 6]",78.0,65.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
67/3,<music21.chord.Chord D-4 F4 F#5>,"[1, 5, 6]","[1, 5, 6]",78.0,61.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
22.5,<music21.chord.Chord D-4 E4 F#5>,"[1, 4, 6]","[1, 4, 6]",78.0,61.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
68/3,<music21.chord.Chord A-3 E4 F#5>,"[4, 6, 8]","[4, 6, 8]",78.0,56.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
23.0,<music21.chord.Chord G3 G#4>,"[7, 8]","[7, 8]",68.0,55.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
70/3,<music21.chord.Chord G3 G4 G#4>,"[7, 8]","[7, 8]",68.0,55.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
23.5,<music21.chord.Chord A-2 D3 G4 G#4>,"[2, 7, 8]","[2, 7, 8]",68.0,44.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
71/3,<music21.chord.Chord A-2 D3 G#4 G-5>,"[2, 6, 8]","[2, 6, 8]",78.0,44.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
24.0,<music21.chord.Chord G#4 F5>,"[5, 8]","[5, 8]",77.0,68.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
73/3,<music21.chord.Chord D-4 G#4 F5>,"[1, 5, 8]","[1, 5, 8]",77.0,61.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
24.5,<music21.chord.Chord D-4 D4 F5>,"[1, 2, 5]","[1, 2, 5]",77.0,61.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
74/3,<music21.chord.Chord D3 A-3 D4 G4>,"[2, 7, 8]","[2, 7, 8]",67.0,50.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
25.0,<music21.chord.Chord A-2 D3 G3 E-4>,"[2, 3, 7, 8]","[2, 3, 7, 8]",63.0,44.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
76/3,<music21.chord.Chord E-4 G-5>,"[3, 6]","[3, 6]",78.0,63.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
25.5,<music21.chord.Chord D4 G-5>,"[2, 6]","[2, 6]",78.0,62.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
77/3,<music21.chord.Chord G2 E-3 A-3 D4 G-5>,"[2, 3, 6, 7, 8]","[2, 3, 6, 7, 8]",78.0,43.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,1,minor,0.35140988424948766
26.0,<music21.chord.Chord G2 E-3 A-3 F5>,"[3, 5, 7, 8]","[3, 5, 7, 8]",77.0,43.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,0,minor,0.4141476013271039
79/3,<music21.chord.Chord F5>,[5],[5],77.0,77.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,0,minor,0.4141476013271039
26.5,<music21.chord.Chord G5>,[7],[7],79.0,79.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,0,minor,0.4141476013271039
80/3,<music21.chord.Chord A-2 D3 G3 G5>,"[2, 7, 8]","[2, 7, 8]",79.0,44.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,0,minor,0.4141476013271039
27.0,<music21.chord.Chord D5>,[2],[2],74.0,74.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,8,minor,0.32882934829421046
82/3,<music21.chord.Chord G4>,[7],[7],67.0,67.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,8,minor,0.32882934829421046
27.5,<music21.chord.Chord B-3 D4 G4>,"[7, 10, 2]","[2, 7, 10]",67.0,58.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,8,minor,0.32882934829421046
83/3,<music21.chord.Chord B-3 D4 E-5 G-5>,"[2, 3, 6, 10]","[2, 3, 6, 10]",78.0,58.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,8,minor,0.32882934829421046
28.0,<music21.chord.Chord B-3 D4 E-5 G-5>,"[2, 3, 6, 10]","[2, 3, 6, 10]",78.0,58.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.30119531037524394
28.5,<music21.chord.Chord C4 E4 D-5 F5>,"[0, 1, 4, 5]","[0, 1, 4, 5]",77.0,60.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.2781428361747915
86/3,<music21.chord.Chord D-4 F4 C5 E5>,"[0, 1, 4, 5]","[0, 1, 4, 5]",76.0,61.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.27380035336298564
29.25,<music21.chord.Chord B-5>,[10],[10],82.0,82.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,8,minor,0.2596421331802539
89/3,<music21.chord.Chord A4 B-5>,"[9, 10]","[9, 10]",82.0,69.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,8,minor,0.2596421331802539
30.0,<music21.chord.Chord A4 D-5>,"[9, 1]","[1, 9]",73.0,69.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,8,minor,0.2596421331802539
30.5,<music21.chord.Chord F4 A4>,"[5, 9]","[5, 9]",69.0,65.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,8,minor,0.2596421331802539
31.0,<music21.chord.Chord B4>,[11],[11],71.0,71.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,8,minor,0.2596421331802539
31.25,<music21.chord.Chord B-2 D3 B4>,"[10, 11, 2]","[2, 10, 11]",71.0,46.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,8,minor,0.2596421331802539
94/3,<music21.chord.Chord B-2 D3 E4 B4>,"[10, 11, 2, 4]","[2, 4, 10, 11]",71.0,46.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,8,minor,0.2596421331802539
31.5,<music21.chord.Chord C-3 E-3 C4 E4>,"[11, 0, 3, 4]","[0, 3, 4, 11]",64.0,47.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.23573873956663277
95/3,<music21.chord.Chord C-3 E-3 C4 F4>,"[11, 0, 3, 5]","[0, 3, 5, 11]",65.0,47.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.22968552753069368
32.0,<music21.chord.Chord C-3 E-3 B-4 C#5>,"[10, 11, 1, 3]","[1, 3, 10, 11]",73.0,47.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.22968552753069368
32.5,<music21.chord.Chord A-4 B4>,"[8, 11]","[8, 11]",71.0,68.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.22968552753069368
32.75,<music21.chord.Chord B-2 D3 A-4 B4>,"[8, 10, 11, 2]","[2, 8, 10, 11]",71.0,46.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.22968552753069368
33.0,<music21.chord.Chord C-3 E-3 C4 E-5>,"[11, 0, 3]","[0, 3, 11]",75.0,47.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.22968552753069368
33.5,<music21.chord.Chord B4 D5>,"[11, 2]","[2, 11]",74.0,71.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.22968552753069368
34.0,<music21.chord.Chord A-4>,[8],[8],68.0,68.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.22968552753069368
34.25,<music21.chord.Chord C3 E3 D-4 A-4 C5>,"[0, 1, 4, 8]","[0, 1, 4, 8]",72.0,48.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,11,major,0.22968552753069368
34.5,<music21.chord.Chord C3 E3 C4 G4 B4>,"[11, 0, 4, 7]","[0, 4, 7, 11]",71.0,48.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
34.75,<music21.chord.Chord D-3 F3 E4 G4 E-5>,"[1, 3, 4, 5, 7]","[1, 3, 4, 5, 7]",75.0,49.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
35.0,<music21.chord.Chord B-4 D5 B-5 D6>,"[10, 2]","[2, 10]",86.0,70.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
35.5,<music21.chord.Chord C3 G#3 A4 D-5 A5 D-6>,"[8, 9, 0, 1]","[0, 1, 8, 9]",85.0,48.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
107/3,<music21.chord.Chord C#3 A3 A4 C5 A-5 C6>,"[8, 9, 0, 1]","[0, 1, 8, 9]",84.0,49.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
217/6,<music21.chord.Chord C4>,[0],[0],60.0,60.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
109/3,<music21.chord.Chord E-4>,[3],[3],63.0,63.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
36.5,<music21.chord.Chord D3 B-3 E-4 D-5 A5 D-6>,"[9, 10, 1, 2, 3]","[1, 2, 3, 9, 10]",85.0,50.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
110/3,<music21.chord.Chord E-3 B3 F4 C5 A-5 C6>,"[11, 0, 3, 5, 8]","[0, 3, 5, 8, 11]",84.0,51.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
37.0,<music21.chord.Chord B3 E-4 D5 E5 B-5 D6>,"[10, 11, 2, 3, 4]","[2, 3, 4, 10, 11]",86.0,59.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
37.25,<music21.chord.Chord C4 E4 D-5 E5 A5 D-6>,"[9, 0, 1, 4]","[0, 1, 4, 9]",85.0,60.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
37.5,<music21.chord.Chord E5>,[4],[4],76.0,76.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
37.75,<music21.chord.Chord F#1 F#2 E5 C6 C7>,"[0, 4, 6]","[0, 4, 6]",96.0,30.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
38.0,<music21.chord.Chord F#1 F#2 E5 B5 B6>,"[4, 6, 11]","[4, 6, 11]",95.0,30.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
38.25,<music21.chord.Chord F#1 F#2 E5>,"[4, 6]","[4, 6]",76.0,30.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
115/3,<music21.chord.Chord C3 E5>,"[0, 4]","[0, 4]",76.0,48.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
38.5,<music21.chord.Chord C3 F#4 B4 E-5>,"[11, 0, 3, 6]","[0, 3, 6, 11]",75.0,48.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
116/3,<music21.chord.Chord A3 F#4 B4 E-5>,"[3, 6, 9, 11]","[3, 6, 9, 11]",75.0,57.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
39.0,<music21.chord.Chord C#5 D5 F5 C#6>,"[1, 2, 5]","[1, 2, 5]",85.0,73.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
39.5,<music21.chord.Chord F#1 C2 C#5 D-5 F5 C#6>,"[0, 1, 5, 6]","[0, 1, 5, 6]",85.0,30.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
40.0,<music21.chord.Chord C3 A3 E-4 C#5 F5 C#6>,"[9, 0, 1, 3, 5]","[0, 1, 3, 5, 9]",85.0,48.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
40.5,<music21.chord.Chord F#1 C2 F4 B4 E-5 B5>,"[11, 0, 3, 5, 6]","[0, 3, 5, 6, 11]",83.0,30.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
41.0,<music21.chord.Chord F3 B3 B4 C5 E5 C6>,"[11, 0, 4, 5]","[0, 4, 5, 11]",84.0,53.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
41.5,<music21.chord.Chord F#1 C2 B4 C5 E5 C6>,"[11, 0, 4, 6]","[0, 4, 6, 11]",84.0,30.0,Op.4_5Lieder_2-NochZwingtMichTreue.mxl,Webern,10,minor,0.22229940517781888
